0.4 0.0005797 10
0.5 0.0005783 10
0.6 0.00056 10
0.7 0.0007327 10
0.8 0.0022885 6
0.9 0.0028085 2
1 0.013688 10
1.1 0.0076335 2
1.2 0.0237513 10
1.3 0.0269303 4
1.4 0.0571496 10
