0.1 2.238e-05
0.2 2.021e-05
0.3 1.99e-05
0.4 2.376e-05
0.5 2.444e-05
0.6 2.992e-05
0.7 2.49e-05
0.8 3.123e-05
0.9 3.893e-05
1 5.579e-05
1.1 4.186e-05
1.2 4.341e-05
1.3 6.059e-05
1.4 5.285e-05
1.5 6.897e-05
1.6 9.5e-05
1.7 8.653e-05
1.8 9.839e-05
1.9 0.00012268
