0.1 0.00019391
0.2 0.00019285
0.3 0.00017991
0.4 0.00037876
0.5 0.00078658
0.6 0.0007517
0.7 0.00181566
0.8 0.00542447
0.9 0.0092756
1 0.01463584
1.1 0.02336068
1.2 0.02338189
1.3 0.05357163
1.4 0.05404242
1.5 0.11443247
1.6 0.15433298
1.7 0.21386049
1.8 0.28747809
1.9 0.27036748
