0.1 7.189e-05
0.2 0.00010321
0.3 6.272e-05
0.4 0.00010786
0.5 0.00019028
0.6 0.00018976
0.7 0.00044603
0.8 0.00174782
0.9 0.00366536
1 0.0047347
1.1 0.00736046
1.2 0.00763426
1.3 0.01908369
1.4 0.01950989
1.5 0.03979719
1.6 0.0547338
1.7 0.07243138
1.8 0.09702481
1.9 0.09728835
